[?1034h=========================================
Binning:
11 	 0.0
12 	 0.0
13 	1079.9703134
14 	905.537511696
15 	805.352568011
16 	677.364622744
17 	602.334413125
18 	508.043933865
19 	430.911057424
20 	385.153088332
21 	327.301591842
22 	292.342341358
23 	248.860434152
24 	222.135540826
25 	189.386565302
26 	168.940926149
27 	144.227914038
28 	123.612831377
29 	110.604973586
30 	94.8672798794
31 	84.7944425981
32 	72.7737811991
33 	64.9774782532
34 	55.7922014406
35 	49.7609115623
36 	42.7404711006
37 	37.8865182198
38 	32.502655329
39 	28.9378475214
40 	25.8143094575
41 	22.1904225263
42 	19.5582907439
43 	16.662831329
44 	14.6422103367
45 	12.9159350895
46 	11.0461924794
47 	9.69504119719
==------------------------------------==
Fit uncertainty (stat)
1 	 0.0
2 	 0.0
3 	 0.0
4 	 0.0
5 	 0.0
6 	 0.0
7 	 0.0
8 	 0.0
9 	 0.0
10 	 0.0
11 	 0.0
12 	 0.0
13 	20.8893470404
14 	15.3131542998
15 	12.1730889954
16 	9.47450556383
17 	8.13595954715
18 	6.89584815867
19 	6.04134452754
20 	5.66094894901
21 	5.07053298025
22 	4.76876351044
23 	4.25688569707
24 	3.96151046784
25 	3.50042110062
26 	3.21758285896
27 	2.81684165982
28 	2.46517983126
29 	2.24687704926
30 	1.9614772729
31 	1.78585533169
32 	1.56551356157
33 	1.43423447608
34 	1.27161751893
35 	1.18002058534
36 	1.06345173709
37 	0.978922672523
38 	0.910279777828
39 	0.901772699924
40 	0.851203060598
41 	0.795084955349
42 	0.726048963508
43 	0.663929128707
44 	0.635681040797
45 	0.608573444784
46 	0.566523977936
47 	0.527858880511
==------------------------------------==
Fit uncertainty (function choice)
1 	 0.0
2 	 0.0
3 	 0.0
4 	 0.0
5 	 0.0
6 	 0.0
7 	 0.0
8 	 0.0
9 	 0.0
10 	 0.0
11 	 0.0
12 	 0.0
13 	-14.2603609364
14 	-4.6952712337
15 	1.39064700352
16 	3.95274091334
17 	5.29398579702
18 	5.32405416061
19 	4.76877315806
20 	4.15187457796
21 	3.20657262509
22 	2.42543355542
23 	1.61877853571
24 	1.06964708584
25 	0.773842414986
26 	-0.865475524579
27 	-1.05361359522
28 	-1.21530229724
29 	-1.37592895897
30 	-1.42285802637
31 	-1.47675074061
32 	-1.42919051614
33 	-1.40441307087
34 	-1.30037913189
35 	-1.22810404418
36 	-1.09872739339
37 	-1.00256986564
38 	-0.940461162774
39 	-0.886463941746
40 	-0.755066803446
41 	-0.698630578252
42 	-0.604552268804
43 	-0.596663828096
44 	0.51621784801
45 	0.584480352688
46 	0.704645783329
47 	0.796345349571


